Seed,Spawn_Strategy,Initial_Drones_XY,Goal_X,Goal_Y,Optimal_Tick,Used_Tick,Map_Coverage_%,Spawn_Fail_Count,Backtrack_Count,Total_Spawned,Success
869240,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",29,11,8,9,27.73,28,5,40,True
869240,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",1,22,21,22,48.44,115,85,32,True
999093,1,"[(15, 15)]",5,27,222,223,83.69,0,0,95,True
999093,2,"[(7, 15), (23, 15)]",5,27,96,97,78.12,0,0,99,True
999093,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",5,27,84,85,77.64,0,0,142,True
999093,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",5,27,6,7,13.48,0,0,27,True
999093,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",5,27,2,3,8.11,2,0,34,True
999093,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",6,12,26,65,77.25,256,326,32,True
764970,1,"[(15, 15)]",28,10,216,217,57.03,0,0,58,True
764970,2,"[(7, 15), (23, 15)]",28,10,10,11,5.37,0,0,11,True
764970,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",28,10,72,73,71.78,0,0,77,True
764970,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",28,10,8,9,16.11,0,0,32,True
764970,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",28,10,2,3,8.98,7,0,33,True
764970,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",28,10,2,3,11.91,44,1,32,True
908547,1,"[(15, 15)]",25,31,326,327,99.51,0,0,112,True
908547,2,"[(7, 15), (23, 15)]",25,31,108,109,74.12,0,0,85,True
908547,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",25,31,66,67,78.22,0,0,98,True
908547,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",25,31,50,51,82.52,0,0,137,True
908547,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",25,31,16,19,49.51,37,58,60,True
908547,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",25,31,12,13,37.6,82,30,32,True
182399,1,"[(15, 15)]",22,3,151,152,60.35,0,0,68,True
182399,2,"[(7, 15), (23, 15)]",22,3,205,206,83.89,0,0,109,True
182399,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",22,3,9,10,11.52,0,0,23,True
182399,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",22,3,23,24,41.41,0,0,64,True
182399,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",22,3,13,18,47.27,40,36,41,True
182399,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",22,3,-1,2,8.2,31,0,33,True
785891,1,"[(15, 15)]",31,14,115,116,41.21,0,0,53,True
785891,2,"[(7, 15), (23, 15)]",31,14,135,136,79.59,0,0,90,True
785891,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",31,14,105,106,79.49,0,0,157,True
785891,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",31,14,11,12,25.39,0,0,36,True
785891,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",31,14,39,66,86.13,175,301,66,True
785891,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",31,14,5,6,20.02,46,9,32,True
127299,1,"[(15, 15)]",5,20,159,160,66.21,0,0,69,True
127299,2,"[(7, 15), (23, 15)]",5,20,137,138,85.64,0,0,96,True
127299,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",5,20,11,12,12.6,0,0,21,True
127299,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",5,20,17,18,30.37,0,0,56,True
127299,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",5,20,3,4,10.94,15,1,34,True
127299,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",5,20,1,2,6.64,32,1,32,True
890997,1,"[(15, 15)]",19,13,8,9,1.95,0,0,5,True
890997,2,"[(7, 15), (23, 15)]",19,13,48,49,30.57,0,0,47,True
890997,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",19,13,36,37,42.38,0,0,53,True
890997,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",19,13,18,19,37.4,0,0,62,True
890997,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",19,13,10,11,31.74,30,11,36,True
890997,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",19,13,12,13,37.7,78,17,32,True
427151,1,"[(15, 15)]",11,5,22,23,6.84,0,0,6,True
427151,2,"[(7, 15), (23, 15)]",11,5,32,33,17.48,0,0,17,True
427151,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",11,5,6,7,5.57,0,0,13,True
427151,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",11,5,42,43,79.2,0,0,123,True
427151,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",11,5,26,27,64.16,74,82,47,True
427151,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",11,5,10,11,30.86,77,13,32,True
960205,1,"[(15, 15)]",22,25,219,220,75.1,0,0,87,True
960205,2,"[(7, 15), (23, 15)]",22,25,187,188,100.0,0,0,132,True
960205,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",22,25,81,82,83.4,0,0,108,True
960205,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",22,25,5,6,9.38,0,0,23,True
960205,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",22,25,17,18,45.51,42,50,51,True
960205,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",22,25,15,774,99.12,1459,9055,32,True
653686,1,"[(15, 15)]",15,14,149,150,48.93,0,0,49,True
653686,2,"[(7, 15), (23, 15)]",15,14,13,14,6.25,0,0,7,True
653686,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",15,14,57,58,72.75,0,0,82,True
653686,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",15,14,37,38,70.7,12,14,94,True
653686,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",15,14,15,16,43.07,37,27,43,True
653686,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",15,14,37,38,63.77,160,221,32,True
158264,1,"[(15, 15)]",26,25,167,168,46.97,0,0,58,True
158264,2,"[(7, 15), (23, 15)]",26,25,151,152,93.55,0,0,102,True
158264,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",26,25,27,28,28.71,0,0,31,True
158264,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",26,25,53,54,87.4,3,11,156,True
158264,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",26,25,19,20,53.71,59,41,39,True
158264,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",26,25,3,4,14.36,41,6,32,True
590800,1,"[(15, 15)]",13,16,3,4,0.49,0,0,2,True
590800,2,"[(7, 15), (23, 15)]",13,16,63,64,47.46,0,0,56,True
590800,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",13,16,67,68,71.78,0,0,131,True
590800,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",13,16,67,68,95.31,46,137,162,True
590800,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",13,16,31,52,83.89,113,213,74,True
590800,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",13,16,3,4,13.48,45,3,32,True
638434,1,"[(15, 15)]",15,1,354,355,95.02,0,0,98,True
638434,2,"[(7, 15), (23, 15)]",15,1,58,59,31.93,0,0,41,True
638434,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",15,1,32,33,32.03,0,0,36,True
638434,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",15,1,38,39,67.87,3,1,113,True
638434,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",15,1,24,53,81.15,128,231,49,True
638434,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",15,1,24,51,70.12,185,252,32,True
743650,1,"[(15, 15)]",16,4,248,249,96.88,0,0,101,True
743650,2,"[(7, 15), (23, 15)]",16,4,244,245,98.63,0,0,174,True
743650,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",16,4,62,63,67.38,0,0,92,True
743650,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",16,4,48,49,84.18,4,18,139,True
743650,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",16,4,6,7,20.02,19,7,38,True
743650,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",16,4,4,5,16.5,46,7,32,True
853534,1,"[(15, 15)]",8,4,266,267,93.16,0,0,101,True
853534,2,"[(7, 15), (23, 15)]",8,4,150,151,86.52,0,0,94,True
853534,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",8,4,14,15,14.55,0,0,28,True
853534,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",8,4,20,21,38.96,1,0,63,True
853534,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",8,4,14,33,72.36,95,99,49,True
853534,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",8,4,2,3,10.06,38,0,32,True
136325,1,"[(15, 15)]",22,26,116,117,41.7,0,0,54,True
136325,2,"[(7, 15), (23, 15)]",22,26,120,121,54.2,0,0,54,True
136325,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",22,26,6,7,6.35,0,0,14,True
136325,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",22,26,14,15,28.81,0,0,49,True
136325,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",22,26,26,27,57.32,60,48,58,True
136325,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",22,26,18,23,55.47,111,47,32,True
906111,1,"[(15, 15)]",5,18,71,72,20.31,0,0,21,True
906111,2,"[(7, 15), (23, 15)]",5,18,5,6,2.73,0,0,7,True
906111,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",5,18,11,12,12.5,0,0,18,True
906111,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",5,18,23,24,42.97,0,0,62,True
906111,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",5,18,19,106,96.88,214,730,94,True
906111,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",5,18,1,2,6.84,31,0,32,True
470224,1,"[(15, 15)]",4,10,506,507,93.16,0,0,95,True
470224,2,"[(7, 15), (23, 15)]",4,10,10,11,4.79,0,0,7,True
470224,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",4,10,12,13,12.7,0,0,26,True
470224,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",4,10,4,5,7.81,0,0,26,True
470224,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",4,10,36,41,73.83,99,123,61,True
470224,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",4,10,2,3,9.77,36,1,32,True
966034,1,"[(15, 15)]",29,12,183,184,63.38,0,0,71,True
966034,2,"[(7, 15), (23, 15)]",29,12,35,36,25.29,0,0,31,True
966034,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",29,12,47,48,53.12,0,0,61,True
966034,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",29,12,29,30,48.73,0,0,73,True
966034,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",29,12,5,6,17.77,12,4,33,True
966034,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",29,12,1,2,8.98,38,1,32,True
511749,1,"[(15, 15)]",11,28,243,244,68.16,0,0,83,True
511749,2,"[(7, 15), (23, 15)]",11,28,39,40,22.85,0,0,30,True
511749,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",11,28,9,10,9.86,0,0,23,True
511749,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",11,28,27,28,59.67,5,4,84,True
511749,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",11,28,1,2,5.37,2,0,32,True
511749,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",11,28,13,22,49.12,110,88,32,True
395327,1,"[(15, 15)]",17,31,280,281,47.36,0,0,57,True
395327,2,"[(7, 15), (23, 15)]",17,31,188,189,97.85,0,0,103,True
395327,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",17,31,42,43,59.57,0,0,73,True
395327,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",17,31,36,37,66.5,0,0,105,True
395327,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",17,31,14,15,41.21,33,29,45,True
395327,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",17,31,8,27,54.49,122,116,32,True
101766,1,"[(15, 15)]",27,17,194,195,89.16,0,0,95,True
101766,2,"[(7, 15), (23, 15)]",27,17,14,15,8.2,0,0,15,True
101766,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",27,17,-1,171,89.26,0,0,196,True
101766,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",27,17,56,57,80.96,0,0,159,True
101766,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",27,17,8,13,34.67,36,15,39,True
101766,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",27,17,6,7,21.58,53,10,32,True
545096,1,"[(15, 15)]",13,11,188,189,77.25,0,0,84,True
545096,2,"[(7, 15), (23, 15)]",13,11,12,13,5.57,0,0,8,True
545096,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",13,11,16,17,16.41,0,0,22,True
545096,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",13,11,28,29,60.84,2,2,109,True
545096,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",13,11,6,7,21.0,14,4,41,True
545096,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",15,29,6,11,30.37,79,23,32,True
730652,1,"[(15, 15)]",6,28,378,379,91.21,0,0,99,True
730652,2,"[(7, 15), (23, 15)]",6,28,164,165,87.79,0,0,131,True
730652,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",6,28,-1,185,95.8,0,0,242,True
730652,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",6,28,14,15,30.27,0,0,48,True
730652,16,"[(3, 3), (3, 11), (3, 19), (3, 27), (11, 3), (11, 11), (11, 19), (11, 27), (19, 3), (19, 11), (19, 19), (19, 27), (27, 3), (27, 11), (27, 19), (27, 27)]",6,28,58,63,85.35,154,300,57,True
730652,32,"[(1, 3), (1, 11), (1, 19), (1, 27), (5, 3), (5, 11), (5, 19), (5, 27), (9, 3), (9, 11), (9, 19), (9, 27), (13, 3), (13, 11), (13, 19), (13, 27), (17, 3), (17, 11), (17, 19), (17, 27), (21, 3), (21, 11), (21, 19), (21, 27), (25, 3), (25, 11), (25, 19), (25, 27), (29, 3), (29, 11), (29, 19), (29, 27)]",6,28,4,5,15.72,51,5,32,True
808503,1,"[(15, 15)]",14,28,314,315,79.3,0,0,82,True
808503,2,"[(7, 15), (23, 15)]",14,28,46,47,40.43,0,0,48,True
808503,4,"[(7, 7), (7, 23), (23, 7), (23, 23)]",14,28,52,53,53.91,0,0,87,True
808503,8,"[(3, 7), (3, 23), (11, 7), (11, 23), (19, 7), (19, 23), (27, 7), (27, 23)]",14,28,36,37,63.28,0,0,103,True
